CustomerID,Age,Gender,Region,IncomeBand
27331,49,Male,West,Medium
27383,49,Female,West,High
27410,49,Female,West,Medium
27509,49,Female,West,Low
27724,49,Female,West,Low
28116,49,Male,West,High
28326,49,Male,West,High
28366,49,Female,West,Low
28374,49,Male,West,High
28401,49,Female,West,High
28466,49,Female,West,Medium
28475,49,Female,West,High
28492,49,Female,West,Low
28528,49,Female,West,Low
28539,49,Female,West,Medium
28661,49,Female,West,Medium
28755,49,Female,West,Medium
28765,49,Female,West,Medium
28881,49,Male,West,High
28968,49,Female,West,Medium
28985,49,Female,West,Medium
29023,49,Male,West,Low
29241,49,Male,West,Medium
29494,49,Female,West,Medium
29564,49,Female,West,Low
29948,49,Male,West,Low
30112,49,Male,West,Low
30116,49,Male,West,High
30371,49,Male,West,Low
30568,49,Female,West,Medium
30641,49,Male,West,Medium
31049,49,Female,West,High
31085,49,Female,West,Medium
31238,49,Male,West,High
31462,49,Male,West,Low
31517,49,Male,West,High
31668,49,Male,West,High
31729,49,Male,West,Low
31817,49,Female,West,Medium
31827,49,Male,West,Low
31861,49,Female,West,High
31918,49,Female,West,High
32043,49,Male,West,Low
32480,49,Female,West,Low
32643,49,Male,West,High
32752,49,Male,West,Medium
32790,49,Male,West,Low
32918,49,Female,West,High
33195,49,Female,West,High
33276,49,Female,West,Low
33497,49,Male,West,Low
33596,49,Male,West,High
33609,49,Male,West,Low
33762,49,Male,West,High
33873,49,Male,West,High
33905,49,Male,West,Low
33936,49,Female,West,Medium
34329,49,Male,West,High
34594,49,Male,West,High
34686,49,Male,West,Low
34722,49,Male,West,Low
34919,49,Male,West,Low
35150,49,Male,West,Low
35162,49,Female,West,Medium
35258,49,Male,West,Low
35771,49,Male,West,High
36235,49,Male,West,Low
36675,49,Female,West,High
36940,49,Male,West,High
37007,49,Male,West,High
37207,49,Male,West,Low
37219,49,Male,West,Medium
37230,49,Female,West,High
37246,49,Male,West,High
37270,49,Male,West,Low
37957,49,Male,West,Medium
37979,49,Female,West,Medium
38059,49,Male,West,High
38265,49,Female,West,Medium
38385,49,Female,West,High
39390,49,Female,West,Low
39397,49,Female,West,Low
39400,49,Male,West,Medium
39532,49,Female,West,High
39536,49,Male,West,Medium
39716,49,Female,West,Low
40012,49,Male,West,Low
40138,49,Male,West,Low
40533,49,Female,West,Medium
40770,49,Male,West,High
41286,49,Female,West,High
42111,49,Female,West,Low
42127,49,Female,West,Low
42437,49,Male,West,High
42637,49,Male,West,Low
42870,49,Female,West,Low
43085,49,Male,West,High
43203,49,Female,West,Medium
43236,49,Male,West,Medium
43250,49,Male,West,High
43501,49,Female,West,Low
43590,49,Male,West,Low
43619,49,Male,West,Low
43736,49,Female,West,Medium
43846,49,Female,West,Low
44009,49,Female,West,High
44089,49,Male,West,Low
44177,49,Male,West,Low
44189,49,Male,West,Medium
44238,49,Female,West,Low
44642,49,Male,West,Medium
44849,49,Male,West,High
44857,49,Female,West,High
45039,49,Female,West,Medium
45235,49,Male,West,High
45248,49,Male,West,Medium
45285,49,Male,West,High
45406,49,Male,West,Low
46430,49,Male,West,Low
46652,49,Male,West,High
46662,49,Male,West,Low
46719,49,Male,West,Medium
46934,49,Female,West,Low
46937,49,Female,West,Medium
47169,49,Male,West,Low
47475,49,Male,West,Low
47805,49,Male,West,Medium
48056,49,Male,West,Low
48234,49,Female,West,High
48279,49,Female,West,High
48313,49,Male,West,Low
48379,49,Male,West,Medium
48520,49,Female,West,High
48546,49,Male,West,Low
48672,49,Male,West,Medium
48704,49,Female,West,Low
48786,49,Female,West,High
48797,49,Female,West,Low
48842,49,Male,West,Low
49026,49,Male,West,Medium
49296,49,Male,West,Low
49479,49,Female,West,High
49516,49,Male,West,Low
49543,49,Male,West,Low
49694,49,Male,West,High
49709,49,Female,West,Low
28,50,Male,West,High
126,50,Female,West,Low
137,50,Female,West,High
207,50,Male,West,High
222,50,Male,West,Low
254,50,Female,West,Medium
280,50,Male,West,Medium
297,50,Male,West,Low
339,50,Male,West,Medium
364,50,Female,West,Medium
366,50,Male,West,High
376,50,Female,West,Low
396,50,Female,West,High
399,50,Male,West,Medium
424,50,Male,West,Low
429,50,Male,West,High
452,50,Female,West,High
499,50,Male,West,Medium
580,50,Male,West,Medium
613,50,Female,West,High
614,50,Male,West,High
621,50,Male,West,Low
796,50,Female,West,Low
857,50,Female,West,Low
882,50,Female,West,Medium
897,50,Male,West,High
980,50,Female,West,Low
1202,50,Female,West,High
1217,50,Female,West,High
1288,50,Female,West,Medium
1291,50,Female,West,Medium
1294,50,Male,West,Low
1316,50,Male,West,Low
1336,50,Male,West,High
1385,50,Male,West,Medium
1463,50,Male,West,Low
1530,50,Female,West,Medium
1552,50,Male,West,High
1710,50,Male,West,Medium
2114,50,Female,West,Medium
2234,50,Male,West,High
2259,50,Female,West,High
2261,50,Male,West,Low
2262,50,Female,West,High
2355,50,Female,West,High
2566,50,Male,West,Medium
2582,50,Female,West,Low
2624,50,Female,West,Low
2774,50,Female,West,Low
2783,50,Male,West,High
2829,50,Female,West,Low
3059,50,Female,West,Low
3147,50,Male,West,Medium
3321,50,Male,West,Low
3461,50,Male,West,Low
3568,50,Male,West,Medium
3606,50,Male,West,High
3735,50,Male,West,High
3813,50,Male,West,Medium
3835,50,Female,West,Medium
3877,50,Female,West,High
3933,50,Male,West,Low
3974,50,Male,West,Low
4108,50,Male,West,Medium
4131,50,Male,West,High
4141,50,Male,West,Medium
4404,50,Female,West,Low
4435,50,Female,West,High
4652,50,Male,West,High
4665,50,Male,West,High
4714,50,Female,West,Medium
4805,50,Male,West,Medium
4825,50,Male,West,High
4907,50,Female,West,High
4936,50,Male,West,Medium
5286,50,Male,West,High
5296,50,Female,West,High
5342,50,Female,West,Low
5360,50,Male,West,High
5452,50,Male,West,Low
5539,50,Female,West,Low
5585,50,Male,West,Medium
5671,50,Female,West,High
5719,50,Male,West,High
5750,50,Male,West,Low
5989,50,Male,West,Low
6020,50,Female,West,Medium
6146,50,Male,West,Medium
6424,50,Female,West,High
6482,50,Female,West,Low
6498,50,Female,West,Medium
6585,50,Female,West,High
6657,50,Female,West,High
6942,50,Female,West,Low
7216,50,Female,West,Medium
7343,50,Male,West,Medium
7404,50,Female,West,Medium
7533,50,Male,West,High
7578,50,Female,West,Medium
7657,50,Female,West,High
7689,50,Female,West,Low
7828,50,Male,West,Medium
7892,50,Female,West,Low
7941,50,Male,West,High
8002,50,Male,West,Low
8390,50,Male,West,High
8609,50,Female,West,Low
8635,50,Female,West,High
8662,50,Female,West,Medium
8749,50,Male,West,High
9041,50,Female,West,Medium
9064,50,Female,West,Low
9404,50,Female,West,Low
9408,50,Female,West,Medium
9801,50,Male,West,Low
9874,50,Male,West,High
9963,50,Female,West,Low
10008,50,Male,West,High
10293,50,Male,West,Medium
10428,50,Male,West,Medium
10613,50,Male,West,High
10736,50,Male,West,Medium
10756,50,Male,West,High
10761,50,Male,West,High
10816,50,Female,West,Medium
10955,50,Male,West,Medium
11041,50,Female,West,Medium
11153,50,Male,West,High
11165,50,Female,West,High
11221,50,Female,West,High
11284,50,Male,West,High
11318,50,Female,West,High
11458,50,Female,West,Medium
11567,50,Male,West,Medium
11627,50,Female,West,Medium
11635,50,Female,West,High
11696,50,Male,West,High
11787,50,Female,West,Medium
11855,50,Female,West,Medium
11958,50,Male,West,Low
12012,50,Male,West,High
12367,50,Female,West,Low
12489,50,Female,West,Low
12575,50,Female,West,High
12686,50,Female,West,High
12700,50,Male,West,High
12704,50,Female,West,Medium
12935,50,Male,West,Medium
12941,50,Female,West,Low
13124,50,Female,West,High
13222,50,Female,West,Low
13269,50,Female,West,Low
13270,50,Male,West,Low
13302,50,Female,West,Low
13318,50,Female,West,High
13328,50,Male,West,Low
13370,50,Male,West,Medium
13384,50,Female,West,Medium
13395,50,Male,West,Low
13463,50,Female,West,High
13671,50,Female,West,Medium
13847,50,Female,West,Medium
13893,50,Male,West,Medium
14306,50,Female,West,Medium
14352,50,Male,West,Medium
14525,50,Male,West,High
14567,50,Female,West,Medium
14803,50,Male,West,High
14982,50,Female,West,High
15005,50,Male,West,Low
15452,50,Female,West,High
15487,50,Female,West,Low
15652,50,Female,West,Low
15771,50,Male,West,Medium
15928,50,Male,West,Medium
15996,50,Female,West,Low
16216,50,Female,West,High
16354,50,Female,West,Low
16373,50,Male,West,High
16499,50,Female,West,Medium
16512,50,Female,West,Medium
16799,50,Male,West,Low
16825,50,Male,West,Low
16936,50,Female,West,High
16973,50,Female,West,Low
17176,50,Male,West,Medium
17523,50,Male,West,High
17552,50,Male,West,Medium
17630,50,Male,West,High
17942,50,Male,West,High
18167,50,Female,West,High
18228,50,Male,West,Medium
18249,50,Female,West,High
18431,50,Male,West,High
18444,50,Male,West,Low
18498,50,Female,West,High
18646,50,Male,West,Low
18704,50,Male,West,Medium
18780,50,Male,West,Medium
18821,50,Male,West,Low
19084,50,Female,West,Medium
19441,50,Male,West,Low
19651,50,Male,West,Medium
19656,50,Female,West,Low
19662,50,Male,West,Medium
19762,50,Male,West,Low
20161,50,Female,West,Medium
20218,50,Male,West,High
20325,50,Female,West,Low
20466,50,Female,West,Low
20682,50,Male,West,Low
20824,50,Female,West,High
20837,50,Male,West,High
20907,50,Female,West,Medium
20966,50,Female,West,Medium
21143,50,Female,West,High
21243,50,Female,West,Low
21506,50,Male,West,High
21686,50,Female,West,Medium
21710,50,Female,West,Medium
21966,50,Male,West,High
21969,50,Female,West,Low
22006,50,Female,West,Low
22107,50,Female,West,High
22110,50,Male,West,Low
22429,50,Female,West,Low
22688,50,Male,West,Low
22766,50,Male,West,High
22778,50,Female,West,Medium
22865,50,Female,West,Medium
22905,50,Female,West,High
22906,50,Male,West,Medium
23126,50,Male,West,Low
23532,50,Male,West,Low
23907,50,Male,West,Medium
23951,50,Female,West,Low
24213,50,Female,West,High
24534,50,Female,West,Low
24658,50,Male,West,High
24725,50,Female,West,Medium
24827,50,Male,West,Medium
24872,50,Male,West,High
24963,50,Female,West,Medium
25002,50,Female,West,High
25399,50,Male,West,Low
25462,50,Male,West,Low
25526,50,Female,West,Medium
25865,50,Male,West,Medium
25983,50,Male,West,High
26301,50,Male,West,Medium
26500,50,Male,West,Medium
26524,50,Female,West,Low
26671,50,Male,West,Medium
26720,50,Female,West,High
26816,50,Male,West,Medium
26926,50,Female,West,Low
26979,50,Female,West,Low
27145,50,Male,West,Medium
27202,50,Female,West,High
27249,50,Male,West,Medium
27289,50,Male,West,Medium
27397,50,Female,West,Low
27693,50,Male,West,High
27746,50,Male,West,Medium
27967,50,Male,West,Medium
28093,50,Male,West,High
28173,50,Male,West,Medium
28230,50,Male,West,Low
28334,50,Male,West,High
28417,50,Male,West,Medium
28520,50,Male,West,High
28650,50,Female,West,Low
28851,50,Male,West,Medium
28934,50,Female,West,Low
29148,50,Male,West,High
29166,50,Male,West,High
29198,50,Female,West,Medium
29560,50,Female,West,Medium
29581,50,Male,West,Low
29627,50,Female,West,Medium
29773,50,Female,West,Low
29929,50,Female,West,Low
30017,50,Male,West,Low
30054,50,Female,West,Medium
30253,50,Male,West,High
30509,50,Female,West,Medium
30757,50,Female,West,High
30913,50,Male,West,Low
31072,50,Female,West,Low
31076,50,Female,West,Low
31140,50,Male,West,Medium
31154,50,Male,West,Low
31226,50,Female,West,Medium
31292,50,Female,West,High
31335,50,Female,West,Low
31428,50,Male,West,High
31442,50,Male,West,Low
31490,50,Female,West,High
31748,50,Male,West,Medium
31999,50,Male,West,Low
32026,50,Male,West,High
32047,50,Female,West,Medium
32077,50,Female,West,High
32196,50,Female,West,Low
32214,50,Female,West,Low
32230,50,Female,West,Medium
32401,50,Male,West,Low
32477,50,Female,West,Low
32493,50,Female,West,Low
32997,50,Female,West,High
33003,50,Male,West,High
33011,50,Female,West,High
33016,50,Female,West,High
33430,50,Female,West,Low
33474,50,Female,West,Medium
33726,50,Male,West,Low
34115,50,Female,West,Low
34121,50,Female,West,Medium
34148,50,Male,West,High
34161,50,Female,West,High
34268,50,Female,West,Low
34320,50,Male,West,Low
34369,50,Female,West,Low
34401,50,Female,West,Low
34517,50,Female,West,Low
34770,50,Female,West,High
34998,50,Male,West,Medium
35201,50,Male,West,High
35294,50,Female,West,Medium
35560,50,Female,West,Medium
35887,50,Female,West,High
35915,50,Male,West,High
36483,50,Female,West,High
37291,50,Female,West,Low
37351,50,Male,West,Medium
38055,50,Female,West,Low
38607,50,Female,West,Medium
38641,50,Female,West,Low
38723,50,Female,West,High
39757,50,Male,West,High
39923,50,Male,West,Medium
40431,50,Female,West,Low
40640,50,Male,West,High
41584,50,Female,West,Medium
41701,50,Male,West,Low
42010,50,Female,West,Low
42038,50,Female,West,High
42074,50,Female,West,Medium
42087,50,Female,West,Medium
42164,50,Female,West,Low
42633,50,Female,West,Medium
42753,50,Female,West,Low
42896,50,Female,West,Low
43206,50,Male,West,High
44086,50,Female,West,High
44174,50,Female,West,Medium
44712,50,Female,West,Low
44982,50,Female,West,Medium
45243,50,Male,West,Low
45612,50,Female,West,Low
45632,50,Male,West,High
46089,50,Male,West,Low
47363,50,Female,West,Medium
47954,50,Male,West,Medium
48325,50,Female,West,High
48544,50,Male,West,Low
48569,50,Female,West,High
49027,50,Female,West,High
49076,50,Male,West,High
49087,50,Female,West,High
49413,50,Male,West,High
49429,50,Male,West,Medium
49457,50,Female,West,Low
49549,50,Male,West,Low
49833,50,Male,West,Low
49839,50,Male,West,High
85,51,Male,West,High
136,51,Male,West,Medium
274,51,Female,West,Medium
393,51,Female,West,High
482,51,Male,West,Medium
539,51,Male,West,Medium
588,51,Female,West,Low
643,51,Male,West,High
898,51,Female,West,Low
941,51,Male,West,Low
970,51,Female,West,Low
999,51,Female,West,Low
1128,51,Male,West,High
1141,51,Female,West,Low
1253,51,Male,West,High
1449,51,Male,West,Medium
1529,51,Male,West,Medium
1556,51,Male,West,Low
1606,51,Male,West,Medium
1641,51,Female,West,Low
1652,51,Female,West,High
1669,51,Male,West,High
1702,51,Female,West,Low
1721,51,Female,West,Medium
1746,51,Male,West,High
1847,51,Male,West,Low
1911,51,Female,West,High
1926,51,Male,West,Low
1962,51,Female,West,Low
1972,51,Female,West,Medium
1981,51,Male,West,Low
2007,51,Female,West,High
2065,51,Female,West,High
2166,51,Female,West,Low
2279,51,Male,West,Medium
2377,51,Female,West,Low
2381,51,Female,West,Medium
2544,51,Female,West,Medium
2601,51,Female,West,Low
2655,51,Male,West,Low
2689,51,Female,West,Medium
2782,51,Female,West,Medium
2922,51,Male,West,Low
3007,51,Male,West,High
3010,51,Female,West,Medium
3122,51,Male,West,High
3247,51,Female,West,High
3349,51,Female,West,High
3425,51,Male,West,Low
3630,51,Female,West,High
3641,51,Male,West,High
3779,51,Male,West,Medium
3817,51,Male,West,Low
3838,51,Male,West,Medium
3882,51,Male,West,Low
4024,51,Male,West,Medium
4210,51,Female,West,Medium
4229,51,Male,West,High
4257,51,Male,West,High
4317,51,Male,West,High
4325,51,Female,West,High
4345,51,Female,West,High
4370,51,Female,West,High
4500,51,Male,West,Medium
4515,51,Male,West,Low
4524,51,Male,West,Low
4598,51,Female,West,Low
4720,51,Male,West,Low
4797,51,Male,West,Low
4839,51,Female,West,Low
4972,51,Female,West,High
4979,51,Male,West,Low
5035,51,Female,West,Medium
5081,51,Male,West,High
5138,51,Male,West,High
5145,51,Male,West,High
5214,51,Male,West,Medium
5288,51,Female,West,High
5414,51,Male,West,Low
5444,51,Male,West,High
5475,51,Female,West,Medium
5545,51,Female,West,Low
5603,51,Female,West,Medium
5731,51,Female,West,High
5761,51,Male,West,High
5766,51,Female,West,Low
5885,51,Female,West,Low
6088,51,Male,West,Medium
6230,51,Female,West,Low
6234,51,Female,West,Medium
6308,51,Male,West,High
6492,51,Male,West,High
6606,51,Female,West,High
6632,51,Female,West,Medium
6730,51,Female,West,High
6884,51,Male,West,Medium
6958,51,Female,West,Low
6977,51,Male,West,Low
7088,51,Female,West,High
7124,51,Male,West,Medium
7235,51,Male,West,High
7249,51,Female,West,High
7333,51,Female,West,High
7466,51,Female,West,High
7776,51,Female,West,Medium
7832,51,Female,West,Low
7900,51,Male,West,High
8017,51,Male,West,Low
8020,51,Female,West,High
8195,51,Male,West,Low
8302,51,Female,West,Low
8407,51,Male,West,High
8431,51,Female,West,Low
8509,51,Female,West,High
8544,51,Male,West,Medium
8821,51,Female,West,Low
8927,51,Male,West,Medium
9192,51,Female,West,High
9365,51,Male,West,High
9461,51,Female,West,Medium
9570,51,Female,West,Low
9760,51,Male,West,Low
9774,51,Female,West,Medium
9827,51,Male,West,Medium
9910,51,Female,West,Low
10098,51,Female,West,Low
10337,51,Male,West,Medium
10361,51,Female,West,High
10494,51,Female,West,Low
10496,51,Male,West,Low
10666,51,Female,West,Medium
10822,51,Female,West,High
10998,51,Male,West,Medium
11051,51,Female,West,High
11147,51,Female,West,Medium
11190,51,Female,West,Low
11297,51,Female,West,High
11415,51,Female,West,Medium
11454,51,Female,West,Low
11499,51,Female,West,Medium
11569,51,Female,West,Medium
11581,51,Male,West,High
11738,51,Female,West,Low
11918,51,Female,West,Low
12009,51,Male,West,Medium
12061,51,Male,West,Low
12081,51,Male,West,High
12218,51,Female,West,Medium
12557,51,Female,West,Medium
12690,51,Male,West,Medium
12709,51,Male,West,Low
12811,51,Female,West,Medium
12922,51,Female,West,High
13002,51,Female,West,Low
13301,51,Female,West,High
13326,51,Male,West,High
13332,51,Male,West,High
13576,51,Male,West,Low
14215,51,Female,West,Medium
14275,51,Female,West,Low
14349,51,Male,West,Low
14450,51,Female,West,Low
14578,51,Male,West,Medium
14599,51,Female,West,High
14840,51,Male,West,Low
14861,51,Female,West,High
15071,51,Male,West,Medium
15150,51,Male,West,Low
15358,51,Male,West,Medium
15642,51,Female,West,Low
15701,51,Male,West,High
15785,51,Female,West,Medium
15856,51,Female,West,Medium
15866,51,Male,West,Low
15895,51,Female,West,High
16111,51,Male,West,Low
16151,51,Male,West,Medium
16245,51,Female,West,Medium
16747,51,Female,West,Low
16906,51,Male,West,Medium
17558,51,Female,West,Medium
17727,51,Female,West,Medium
17729,51,Female,West,Low
17873,51,Male,West,Medium
17966,51,Male,West,Medium
18233,51,Female,West,Medium
18346,51,Male,West,Medium
18396,51,Female,West,Medium
18505,51,Female,West,Medium
18561,51,Female,West,High
18599,51,Female,West,High
18626,51,Female,West,Low
18779,51,Female,West,High
19009,51,Female,West,High
19046,51,Male,West,Medium
19079,51,Female,West,High
19177,51,Female,West,High
19342,51,Male,West,High
19640,51,Male,West,Low
19666,51,Male,West,High
19695,51,Female,West,Medium
19699,51,Male,West,High
19721,51,Female,West,Low
19801,51,Female,West,Low
19949,51,Female,West,High
20146,51,Female,West,Medium
20167,51,Female,West,High
20340,51,Male,West,Medium
20494,51,Male,West,High
20638,51,Female,West,Low
20773,51,Male,West,Low
20818,51,Male,West,Medium
20825,51,Male,West,Low
20826,51,Female,West,Low
20841,51,Female,West,Low
21202,51,Male,West,High
21361,51,Female,West,High
21420,51,Female,West,Low
21542,51,Male,West,Medium
21955,51,Female,West,Low
21984,51,Female,West,Medium
22004,51,Male,West,High
22031,51,Male,West,Medium
22225,51,Female,West,Medium
22345,51,Male,West,Low
22586,51,Male,West,Low
22654,51,Male,West,High
22701,51,Female,West,High
22720,51,Female,West,Low
22918,51,Female,West,Low
22923,51,Female,West,Medium
23265,51,Female,West,High
23512,51,Female,West,High
23550,51,Female,West,High
23602,51,Female,West,High
23651,51,Female,West,High
23751,51,Male,West,Low
23810,51,Female,West,High
23853,51,Male,West,Medium
24054,51,Male,West,High
24287,51,Male,West,Low
24320,51,Male,West,High
24450,51,Male,West,High
24489,51,Male,West,Low
24522,51,Male,West,High
24561,51,Female,West,Low
24723,51,Male,West,Low
24863,51,Female,West,High
24946,51,Female,West,High
25318,51,Male,West,Medium
25416,51,Male,West,High
25532,51,Male,West,Low
25758,51,Female,West,High
25768,51,Female,West,Low
25790,51,Male,West,High
25918,51,Male,West,Medium
26051,51,Female,West,High
26193,51,Male,West,Low
26204,51,Female,West,Low
26209,51,Male,West,Medium
26690,51,Female,West,Medium
26735,51,Male,West,Low
26901,51,Female,West,High
26921,51,Male,West,Medium
26948,51,Female,West,Medium
27150,51,Female,West,Low
27183,51,Male,West,Medium
27243,51,Male,West,Low
27463,51,Female,West,High
27556,51,Male,West,Low
27708,51,Male,West,High
28110,51,Female,West,Medium
28390,51,Female,West,High
28575,51,Female,West,High
28730,51,Female,West,Medium
28752,51,Male,West,Low
28768,51,Male,West,Low
28983,51,Male,West,Medium
29020,51,Female,West,Medium
29035,51,Female,West,High
29699,51,Male,West,Medium
29753,51,Female,West,Low
29762,51,Male,West,Low
29788,51,Male,West,Medium
29841,51,Male,West,Low
29874,51,Female,West,High
30086,51,Female,West,Low
30153,51,Female,West,Low
30248,51,Female,West,Low
30373,51,Female,West,High
30464,51,Male,West,Low
30845,51,Male,West,High
30925,51,Female,West,Medium
31035,51,Female,West,Low
31176,51,Female,West,Medium
31209,51,Male,West,Low
31425,51,Female,West,Low
31754,51,Male,West,High
31826,51,Female,West,Medium
31880,51,Male,West,High
31942,51,Female,West,Medium
32057,51,Female,West,Low
32194,51,Male,West,Low
32257,51,Male,West,High
32485,51,Female,West,High
32534,51,Female,West,Low
32555,51,Female,West,Low
32595,51,Male,West,Medium
32645,51,Male,West,High
32776,51,Female,West,Low
32834,51,Female,West,Low
32867,51,Female,West,Low
32912,51,Male,West,Low
32956,51,Female,West,Low
33038,51,Male,West,Low
33042,51,Female,West,High
33066,51,Male,West,Low
33113,51,Male,West,Low
33477,51,Female,West,Low
33837,51,Female,West,High
33849,51,Male,West,Low
33980,51,Male,West,Medium
34506,51,Female,West,High
34711,51,Female,West,Medium
34742,51,Male,West,Low
34853,51,Female,West,High
35007,51,Female,West,Low
35056,51,Male,West,Low
35499,51,Female,West,High
35666,51,Female,West,High
35917,51,Male,West,High
36026,51,Male,West,High
36237,51,Female,West,Medium
36688,51,Male,West,Low
36801,51,Female,West,Medium
36851,51,Female,West,Medium
36930,51,Male,West,Low
37065,51,Male,West,Low
37136,51,Female,West,Medium
37201,51,Male,West,Medium
37406,51,Female,West,Low
37681,51,Male,West,High
37731,51,Female,West,High
37732,51,Male,West,Low
37752,51,Male,West,Low
37854,51,Female,West,Medium
38149,51,Male,West,Medium
38215,51,Male,West,Medium
38267,51,Female,West,High
39441,51,Male,West,Medium
40366,51,Male,West,High
40731,51,Female,West,Medium
41178,51,Female,West,High
41424,51,Male,West,Medium
41680,51,Male,West,Medium
44118,51,Female,West,Low
44796,51,Female,West,Medium
45234,51,Male,West,High
45531,51,Female,West,High
45939,51,Male,West,High
45942,51,Female,West,Low
46219,51,Female,West,Low
46227,51,Female,West,Low
46301,51,Female,West,Low
46433,51,Female,West,Medium
46649,51,Male,West,Low
46671,51,Male,West,Low
46732,51,Male,West,Low
46773,51,Female,West,Low
47896,51,Male,West,Low
48036,51,Male,West,Medium
48069,51,Female,West,Low
48276,51,Female,West,Low
48283,51,Female,West,High
48820,51,Female,West,Low
48871,51,Male,West,Medium
49053,51,Female,West,Medium
49100,51,Female,West,High
49237,51,Female,West,Low
49435,51,Male,West,High
68,52,Female,West,Medium
124,52,Female,West,Medium
125,52,Male,West,Medium
143,52,Male,West,High
148,52,Male,West,High
150,52,Female,West,Medium
312,52,Female,West,Low
330,52,Male,West,Low
349,52,Female,West,High
352,52,Female,West,Low
360,52,Male,West,High
404,52,Male,West,High
414,52,Female,West,Medium
423,52,Female,West,Low
513,52,Male,West,Medium
612,52,Female,West,High
634,52,Male,West,High
663,52,Female,West,Low
682,52,Male,West,Medium
710,52,Female,West,High
728,52,Female,West,Medium
812,52,Female,West,Medium
866,52,Male,West,Low
1070,52,Male,West,High
1241,52,Female,West,Medium
1255,52,Female,West,Medium
1256,52,Female,West,Medium
1267,52,Male,West,High
1439,52,Male,West,Medium
1609,52,Male,West,Low
1737,52,Female,West,Medium
1808,52,Female,West,Low
1816,52,Male,West,Low
1845,52,Female,West,High
1945,52,Female,West,High
1952,52,Female,West,Low
2068,52,Male,West,Medium
2108,52,Male,West,Medium
2167,52,Female,West,Medium
2351,52,Male,West,Medium
2493,52,Male,West,High
2633,52,Female,West,High
2700,52,Female,West,High
2780,52,Female,West,Medium
2791,52,Female,West,Medium
2803,52,Male,West,High
2863,52,Female,West,Medium
2946,52,Male,West,Low
2976,52,Male,West,High
3001,52,Female,West,Medium
3050,52,Male,West,Medium
3113,52,Male,West,Low
3127,52,Female,West,High
3273,52,Female,West,Medium
3346,52,Male,West,Low
3394,52,Male,West,High
3497,52,Male,West,Medium
3653,52,Male,West,Medium
3689,52,Female,West,Medium
3815,52,Female,West,Low
3834,52,Male,West,Low
3840,52,Male,West,Low
3860,52,Female,West,High
3872,52,Male,West,Medium
3890,52,Female,West,Medium
3940,52,Female,West,Medium
3962,52,Female,West,Low
4049,52,Female,West,Low
4052,52,Female,West,Low
4180,52,Male,West,Medium
4202,52,Female,West,High
4246,52,Female,West,Medium
4295,52,Female,West,Low
4342,52,Male,West,Low
4350,52,Female,West,Low
4464,52,Female,West,High
4470,52,Female,West,Medium
4495,52,Female,West,Low
4508,52,Male,West,Low
4689,52,Male,West,High
4741,52,Male,West,Medium
4764,52,Female,West,Low
4950,52,Male,West,High
5049,52,Female,West,Medium
5129,52,Female,West,Low
5283,52,Male,West,Medium
5416,52,Male,West,High
5439,52,Male,West,Low
5507,52,Male,West,Low
5642,52,Male,West,Low
5678,52,Male,West,High
5998,52,Female,West,Medium
6035,52,Male,West,High
6041,52,Female,West,Low
6051,52,Male,West,High
6201,52,Male,West,Low
6293,52,Male,West,Low
6344,52,Female,West,High
6490,52,Male,West,High
6575,52,Male,West,Medium
6682,52,Female,West,Medium
6770,52,Male,West,Medium
6814,52,Female,West,Medium
6816,52,Female,West,Medium
6820,52,Female,West,Low
6831,52,Female,West,High
6974,52,Male,West,High
6979,52,Female,West,Low
7136,52,Male,West,Low
7346,52,Male,West,Low
7357,52,Male,West,High
7387,52,Female,West,High
7477,52,Male,West,High
7537,52,Female,West,Low
7595,52,Male,West,Medium
7611,52,Male,West,Low
7742,52,Female,West,High
7867,52,Female,West,Medium
8001,52,Male,West,Low
8010,52,Male,West,High
8073,52,Female,West,High
8100,52,Male,West,Low
8165,52,Male,West,High
8265,52,Male,West,Medium
8343,52,Female,West,Medium
8763,52,Female,West,Medium
9045,52,Female,West,High
9188,52,Female,West,Medium
9448,52,Female,West,Low
9528,52,Male,West,High
9538,52,Female,West,High
9580,52,Male,West,Medium
9709,52,Female,West,Medium
9726,52,Male,West,Medium
10084,52,Male,West,Medium
10314,52,Female,West,Low
10472,52,Male,West,Low
10607,52,Male,West,Low
10628,52,Male,West,Low
10662,52,Female,West,Medium
10768,52,Female,West,Low
10788,52,Female,West,High
10914,52,Female,West,Low
10951,52,Male,West,Low
11177,52,Female,West,Low
11269,52,Female,West,Low
11346,52,Male,West,High
11554,52,Female,West,Low
11993,52,Male,West,High
12211,52,Female,West,Medium
12528,52,Male,West,High
12685,52,Female,West,Low
13063,52,Male,West,Medium
13202,52,Female,West,Low
13238,52,Male,West,Low
13539,52,Male,West,Medium
13647,52,Male,West,Medium
13854,52,Female,West,Medium
13909,52,Male,West,High
13932,52,Male,West,Medium
13934,52,Female,West,High
14027,52,Male,West,Low
14031,52,Male,West,Medium
14040,52,Female,West,High
14191,52,Female,West,Medium
14200,52,Male,West,High
14606,52,Female,West,Medium
14642,52,Female,West,Medium
14720,52,Female,West,High
14858,52,Male,West,Medium
15110,52,Female,West,Medium
15368,52,Female,West,High
15444,52,Female,West,Low
15469,52,Male,West,Medium
15606,52,Male,West,Medium
15871,52,Male,West,Medium
15955,52,Male,West,Low
16006,52,Female,West,Low
16084,52,Female,West,High
